model,game,social_distance,money,rep,raw_response,share,share_pct,latency_s
deepseek/deepseek-v3.2,dictator,52,3926,1,I share 1963 dollars.,1963.0,0.5,3.085482358932495
deepseek/deepseek-v3.2,dictator,52,3926,2,I share 1500 dollars.,1500.0,0.38206826286296486,5.335541725158691
deepseek/deepseek-v3.2,dictator,52,3926,3,I share 1963 dollars.,1963.0,0.5,6.828496694564819
deepseek/deepseek-v3.2,dictator,52,13578,1,I share 3000 dollars,3000.0,0.2209456473707468,5.141071081161499
deepseek/deepseek-v3.2,dictator,52,13578,2,I share 6780 dollars.,6780.0,0.4993371630578878,5.958180904388428
deepseek/deepseek-v3.2,dictator,52,13578,3,I share 6780 dollars.,6780.0,0.4993371630578878,1.0037355422973633
deepseek/deepseek-v3.2,dictator,52,8979,1,I share 4489 dollars.,4489.0,0.4999443145116383,6.848002910614014
deepseek/deepseek-v3.2,dictator,52,8979,2,I share 4489 dollars.,4489.0,0.4999443145116383,6.7143776416778564
deepseek/deepseek-v3.2,dictator,52,8979,3,I share 4000 dollars.,4000.0,0.44548390689386347,6.692723274230957
deepseek/deepseek-v3.2,dictator,52,5938,1,I share 2970 dollars.,2970.0,0.5001684068710003,7.681901693344116
deepseek/deepseek-v3.2,dictator,52,5938,2,I share 2500 dollars.,2500.0,0.42101717750084205,7.22869086265564
deepseek/deepseek-v3.2,dictator,52,5938,3,"I share $2,500 dollars.",2500.0,0.42101717750084205,5.764087677001953
deepseek/deepseek-v3.2,dictator,52,46962,1,"I share 10,000 dollars.",10000.0,0.21293812018227504,10.233651161193848
deepseek/deepseek-v3.2,dictator,52,46962,2,I share 20000 dollars.,20000.0,0.4258762403645501,1.0218114852905273
deepseek/deepseek-v3.2,dictator,52,46962,3,I share 0 dollars.,0.0,0.0,6.402749538421631
deepseek/deepseek-v3.2,dictator,52,31054,1,I share 15527 dollars.,15527.0,0.5,0.7194948196411133
deepseek/deepseek-v3.2,dictator,52,31054,2,I share 12000 dollars.,12000.0,0.3864236491273266,11.231419801712036
deepseek/deepseek-v3.2,dictator,52,31054,3,I share 10000 dollars.,10000.0,0.3220197076061055,7.022799491882324
deepseek/deepseek-v3.2,dictator,52,20531,1,I share 10265 dollars.,10265.0,0.49997564658321564,6.233707904815674
deepseek/deepseek-v3.2,dictator,52,20531,2,I share 10265 dollars.,10265.0,0.49997564658321564,11.613882541656494
deepseek/deepseek-v3.2,dictator,52,20531,3,"I share 10,265 dollars",10265.0,0.49997564658321564,7.879712820053101
deepseek/deepseek-v3.2,dictator,52,71000,1,"I share 35,500 dollars.",35500.0,0.5,12.834423780441284
deepseek/deepseek-v3.2,dictator,52,71000,2,I share 35500 dollars.,35500.0,0.5,7.703361511230469
deepseek/deepseek-v3.2,dictator,52,71000,3,I share 35500 dollars.,35500.0,0.5,5.187106132507324
deepseek/deepseek-v3.2,dictator,52,162379,1,I share 65000 dollars.,65000.0,0.400298068099939,6.762512683868408
deepseek/deepseek-v3.2,dictator,52,162379,2,I share 40000 dollars,40000.0,0.24633727267688557,11.014219999313354
deepseek/deepseek-v3.2,dictator,52,162379,3,I share 80000 dollars.,80000.0,0.49267454535377114,11.2332181930542
deepseek/deepseek-v3.2,dictator,52,107392,1,"I share 30,000 dollars.",30000.0,0.2793504171632896,8.795237302780151
deepseek/deepseek-v3.2,dictator,52,107392,2,I share 40000 dollars.,40000.0,0.37246722288438616,11.359197854995728
deepseek/deepseek-v3.2,dictator,52,107392,3,"I share $53,696 dollars.",53696.0,0.5,10.938148260116577
deepseek/deepseek-v3.2,dictator,54,1,1,I share 0 dollars.,0.0,0.0,11.844773054122925
deepseek/deepseek-v3.2,dictator,54,1,2,I share 0 dollars.,0.0,0.0,10.258028268814087
deepseek/deepseek-v3.2,dictator,54,1,3,I share 0 dollars.,0.0,0.0,5.654892206192017
deepseek/deepseek-v3.2,dictator,52,250000,1,I share 75000 dollars,75000.0,0.3,7.024638652801514
deepseek/deepseek-v3.2,dictator,52,250000,2,I share 125000 dollars.,125000.0,0.5,10.817542552947998
deepseek/deepseek-v3.2,dictator,52,250000,3,I share 0 dollars.,0.0,0.0,12.009904384613037
deepseek/deepseek-v3.2,dictator,54,2,1,I share 1 dollar.,1.0,0.5,7.042315244674683
deepseek/deepseek-v3.2,dictator,54,2,2,I share 1 dollar.,1.0,0.5,6.336544752120972
deepseek/deepseek-v3.2,dictator,54,2,3,I share 1 dollars,1.0,0.5,5.916616201400757
deepseek/deepseek-v3.2,dictator,54,3,1,I share 1.50 dollars.,1.5,0.5,7.635266065597534
deepseek/deepseek-v3.2,dictator,54,3,2,I share 1 dollar.,1.0,0.3333333333333333,5.007981061935425
deepseek/deepseek-v3.2,dictator,54,3,3,I share 1 dollar.,1.0,0.3333333333333333,5.546730279922485
deepseek/deepseek-v3.2,dictator,54,5,1,I share 2 dollars.,2.0,0.4,7.314356565475464
deepseek/deepseek-v3.2,dictator,54,5,2,I share $2.50 dollars.,2.5,0.5,7.268569469451904
deepseek/deepseek-v3.2,dictator,54,5,3,I share 2 dollars.,2.0,0.4,7.236424684524536
deepseek/deepseek-v3.2,dictator,54,8,1,I share 4 dollars.,4.0,0.5,6.207524538040161
deepseek/deepseek-v3.2,dictator,54,8,2,I share 3 dollars.,3.0,0.375,9.941928148269653
deepseek/deepseek-v3.2,dictator,54,8,3,I share 3 dollars.,3.0,0.375,7.36099648475647
deepseek/deepseek-v3.2,dictator,54,10,1,I share 5 dollars.,5.0,0.5,10.46614694595337
deepseek/deepseek-v3.2,dictator,54,10,2,I share 4 dollars.,4.0,0.4,9.21438193321228
deepseek/deepseek-v3.2,dictator,54,10,3,I share 3 dollars.,3.0,0.3,5.589763164520264
deepseek/deepseek-v3.2,dictator,54,12,1,I share 5 dollars.,5.0,0.4166666666666667,11.601877212524414
deepseek/deepseek-v3.2,dictator,54,12,2,I share 6 dollars.,6.0,0.5,7.483509302139282
deepseek/deepseek-v3.2,dictator,54,12,3,I share 4 dollars.,4.0,0.3333333333333333,5.59228777885437
deepseek/deepseek-v3.2,dictator,54,18,1,I share 9 dollars.,9.0,0.5,8.553590536117554
deepseek/deepseek-v3.2,dictator,54,18,2,I share 9 dollars,9.0,0.5,5.832208871841431
deepseek/deepseek-v3.2,dictator,54,18,3,I share 9 dollars.,9.0,0.5,5.218488454818726
deepseek/deepseek-v3.2,dictator,54,27,1,I share 13 dollars.,13.0,0.48148148148148145,5.499422073364258
deepseek/deepseek-v3.2,dictator,54,27,2,I share 13 dollars.,13.0,0.48148148148148145,5.4183008670806885
deepseek/deepseek-v3.2,dictator,54,27,3,I share 10 dollars.,10.0,0.37037037037037035,7.54600191116333
deepseek/deepseek-v3.2,dictator,54,41,1,I share 20 dollars.,20.0,0.4878048780487805,4.343691110610962
deepseek/deepseek-v3.2,dictator,54,41,2,I share 0 dollars.,0.0,0.0,5.526403903961182
deepseek/deepseek-v3.2,dictator,54,41,3,I share $20 dollars.,20.0,0.4878048780487805,5.099066734313965
deepseek/deepseek-v3.2,dictator,54,63,1,I share 31 dollars,31.0,0.49206349206349204,5.141417741775513
deepseek/deepseek-v3.2,dictator,54,63,2,I share 20 dollars.,20.0,0.31746031746031744,4.8867387771606445
deepseek/deepseek-v3.2,dictator,54,63,3,I share 21 dollars.,21.0,0.3333333333333333,5.565698146820068
deepseek/deepseek-v3.2,dictator,54,144,1,I share 54 dollars.,54.0,0.375,4.381440877914429
deepseek/deepseek-v3.2,dictator,54,144,2,I share 72 dollars.,72.0,0.5,1.487825632095337
deepseek/deepseek-v3.2,dictator,54,144,3,I share 72 dollars.,72.0,0.5,6.567408800125122
deepseek/deepseek-v3.2,dictator,54,95,1,I share 45 dollars.,45.0,0.47368421052631576,12.248591184616089
deepseek/deepseek-v3.2,dictator,54,95,2,I share 30 dollars.,30.0,0.3157894736842105,7.054076433181763
deepseek/deepseek-v3.2,dictator,54,95,3,I share 48 dollars.,48.0,0.5052631578947369,4.444716215133667
deepseek/deepseek-v3.2,dictator,54,328,1,I share 164 dollars.,164.0,0.5,7.450025320053101
deepseek/deepseek-v3.2,dictator,54,328,2,I share 110 dollars.,110.0,0.3353658536585366,5.728614807128906
deepseek/deepseek-v3.2,dictator,54,328,3,I share 82 dollars,82.0,0.25,3.7868540287017822
deepseek/deepseek-v3.2,dictator,54,217,1,I share 80 dollars.,80.0,0.3686635944700461,2.5771825313568115
deepseek/deepseek-v3.2,dictator,54,217,2,I share 50 dollars.,50.0,0.2304147465437788,5.11458158493042
deepseek/deepseek-v3.2,dictator,54,217,3,I share 43 dollars.,43.0,0.19815668202764977,10.529335260391235
deepseek/deepseek-v3.2,dictator,54,496,1,I share 124 dollars.,124.0,0.25,6.781593084335327
deepseek/deepseek-v3.2,dictator,54,496,2,I share 124 dollars,124.0,0.25,4.50041651725769
deepseek/deepseek-v3.2,dictator,54,496,3,I share 124 dollars.,124.0,0.25,8.878244876861572
deepseek/deepseek-v3.2,dictator,54,1135,1,I share 400 dollars,400.0,0.3524229074889868,9.60623550415039
deepseek/deepseek-v3.2,dictator,54,1135,2,I share 567 dollars.,567.0,0.4995594713656388,1.1103899478912354
deepseek/deepseek-v3.2,dictator,54,1135,3,I share 400 dollars.,400.0,0.3524229074889868,5.937594652175903
deepseek/deepseek-v3.2,dictator,54,751,1,I share 300 dollars.,300.0,0.3994673768308921,7.604215621948242
deepseek/deepseek-v3.2,dictator,54,751,2,I share 250 dollars.,250.0,0.33288948069241014,8.572913408279419
deepseek/deepseek-v3.2,dictator,54,751,3,I share 150 dollars.,150.0,0.19973368841544606,6.596254348754883
deepseek/deepseek-v3.2,dictator,54,1717,1,I share 800 dollars.,800.0,0.46592894583576006,12.048351049423218
deepseek/deepseek-v3.2,dictator,54,1717,2,I share 450 dollars.,450.0,0.262085032032615,6.621919631958008
deepseek/deepseek-v3.2,dictator,54,1717,3,I share 850 dollars.,850.0,0.49504950495049505,4.811087131500244
deepseek/deepseek-v3.2,dictator,54,2596,1,I share 1298 dollars.,1298.0,0.5,5.985186338424683
deepseek/deepseek-v3.2,dictator,54,2596,2,I share 1298 dollars.,1298.0,0.5,6.058613061904907
deepseek/deepseek-v3.2,dictator,54,2596,3,I share 700 dollars,700.0,0.2696456086286595,11.552233219146729
deepseek/deepseek-v3.2,dictator,54,5938,1,I share 2970 dollars.,2970.0,0.5001684068710003,14.992837190628052
deepseek/deepseek-v3.2,dictator,54,5938,2,I share 2970 dollars.,2970.0,0.5001684068710003,5.117246389389038
deepseek/deepseek-v3.2,dictator,54,5938,3,I share 2500 dollars.,2500.0,0.42101717750084205,3.965183973312378
deepseek/deepseek-v3.2,dictator,54,3926,1,I share 500 dollars.,500.0,0.1273560876209883,7.076343059539795
deepseek/deepseek-v3.2,dictator,54,3926,2,I share 784 dollars.,784.0,0.19969434538970962,12.386469602584839
deepseek/deepseek-v3.2,dictator,54,3926,3,I share 785 dollars.,785.0,0.1999490575649516,6.095519542694092
deepseek/deepseek-v3.2,dictator,54,8979,1,I share 898 dollars.,898.0,0.10001113709767234,12.15033745765686
deepseek/deepseek-v3.2,dictator,54,8979,2,I share 2000 dollars.,2000.0,0.22274195344693173,5.907299041748047
deepseek/deepseek-v3.2,dictator,54,8979,3,I share 2693 dollars.,2693.0,0.29992204031629355,9.457320928573608
deepseek/deepseek-v3.2,dictator,54,13578,1,I share 6780 dollars.,6780.0,0.4993371630578878,6.618507146835327
deepseek/deepseek-v3.2,dictator,54,13578,2,I share 6780 dollars.,6780.0,0.4993371630578878,9.637346506118774
deepseek/deepseek-v3.2,dictator,54,13578,3,I share 6780 dollars,6780.0,0.4993371630578878,5.757544994354248
deepseek/deepseek-v3.2,dictator,54,31054,1,I share 9316 dollars.,9316.0,0.2999935596058479,8.143072605133057
deepseek/deepseek-v3.2,dictator,54,31054,2,I share 15000 dollars.,15000.0,0.48302956140915826,5.437415361404419
deepseek/deepseek-v3.2,dictator,54,31054,3,"I share 12,422 dollars.",12422.0,0.40001288078830427,5.748637437820435
deepseek/deepseek-v3.2,dictator,54,20531,1,I share 8200 dollars,8200.0,0.3993960352637475,12.099491834640503
deepseek/deepseek-v3.2,dictator,54,20531,2,I share 4106 dollars,4106.0,0.19999025863328626,3.154792308807373
deepseek/deepseek-v3.2,dictator,54,20531,3,"I share 7,000 dollars",7000.0,0.34094783498124787,6.574873447418213
deepseek/deepseek-v3.2,dictator,54,46962,1,I share 5000 dollars.,5000.0,0.10646906009113752,4.360913991928101
deepseek/deepseek-v3.2,dictator,54,46962,2,"I share $9,392 dollars.",9392.0,0.19999148247519272,5.207048177719116
deepseek/deepseek-v3.2,dictator,54,46962,3,"I share $15,000 dollars.",15000.0,0.3194071802734125,7.863505840301514
deepseek/deepseek-v3.2,dictator,54,71000,1,I share 35500 dollars.,35500.0,0.5,6.808935642242432
deepseek/deepseek-v3.2,dictator,54,71000,2,"I share 15,000 dollars.",15000.0,0.2112676056338028,5.422250986099243
deepseek/deepseek-v3.2,dictator,54,71000,3,I share 0 dollars.,0.0,0.0,6.82565975189209
deepseek/deepseek-v3.2,dictator,54,162379,1,"I share $40,000 dollars.",40000.0,0.24633727267688557,3.5453884601593018
deepseek/deepseek-v3.2,dictator,54,162379,2,I share 80000 dollars,80000.0,0.49267454535377114,5.4095447063446045
deepseek/deepseek-v3.2,dictator,54,162379,3,I share 65000 dollars.,65000.0,0.400298068099939,10.315029382705688
deepseek/deepseek-v3.2,dictator,54,107392,1,I share 20000 dollars,20000.0,0.18623361144219308,6.417688369750977
deepseek/deepseek-v3.2,dictator,54,107392,2,"I share $40,000 dollars.",40000.0,0.37246722288438616,5.619991779327393
deepseek/deepseek-v3.2,dictator,54,107392,3,I share 0 dollars.,0.0,0.0,11.349603652954102
deepseek/deepseek-v3.2,dictator,54,250000,1,"I share 100,000 dollars.",100000.0,0.4,4.750611305236816
deepseek/deepseek-v3.2,dictator,54,250000,2,I share 37500 dollars.,37500.0,0.15,11.93954586982727
deepseek/deepseek-v3.2,dictator,54,250000,3,"I share 80,000 dollars.",80000.0,0.32,4.814203500747681
deepseek/deepseek-v3.2,dictator,56,1,1,I share 0.20 dollars.,0.2,0.2,9.531008958816528
deepseek/deepseek-v3.2,dictator,56,1,2,I share 0 dollars.,0.0,0.0,5.60925030708313
deepseek/deepseek-v3.2,dictator,56,1,3,I share 0.50 dollars,0.5,0.5,7.008476257324219
deepseek/deepseek-v3.2,dictator,56,2,1,I share 0 dollars.,0.0,0.0,7.905670642852783
deepseek/deepseek-v3.2,dictator,56,2,2,I share 1 dollar.,1.0,0.5,8.22930097579956
deepseek/deepseek-v3.2,dictator,56,2,3,I share 1 dollar.,1.0,0.5,4.024590015411377
deepseek/deepseek-v3.2,dictator,56,5,1,I share 2 dollars.,2.0,0.4,9.816570281982422
deepseek/deepseek-v3.2,dictator,56,5,2,I share $2.50 dollars.,2.5,0.5,2.77490234375
deepseek/deepseek-v3.2,dictator,56,5,3,I share 2 dollars,2.0,0.4,11.063023567199707
deepseek/deepseek-v3.2,dictator,56,3,1,I share $1.50 dollars.,1.5,0.5,10.860268354415894
deepseek/deepseek-v3.2,dictator,56,3,2,I share 1 dollar,1.0,0.3333333333333333,8.24763822555542
deepseek/deepseek-v3.2,dictator,56,3,3,I share 1 dollars,1.0,0.3333333333333333,11.08337688446045
deepseek/deepseek-v3.2,dictator,56,8,1,I share 3 dollars.,3.0,0.375,5.944268226623535
deepseek/deepseek-v3.2,dictator,56,8,2,I share 3 dollars.,3.0,0.375,9.629781246185303
deepseek/deepseek-v3.2,dictator,56,8,3,I share 3 dollars.,3.0,0.375,7.554086923599243
deepseek/deepseek-v3.2,dictator,56,10,1,I share 4 dollars.,4.0,0.4,11.13995361328125
deepseek/deepseek-v3.2,dictator,56,10,2,I share 3 dollars.,3.0,0.3,6.53235387802124
deepseek/deepseek-v3.2,dictator,56,10,3,I share 2 dollars.,2.0,0.2,11.861555099487305
deepseek/deepseek-v3.2,dictator,56,18,1,I share 6 dollars.,6.0,0.3333333333333333,3.9177472591400146
deepseek/deepseek-v3.2,dictator,56,18,2,I share 6 dollars.,6.0,0.3333333333333333,11.62775731086731
deepseek/deepseek-v3.2,dictator,56,18,3,I share 9 dollars.,9.0,0.5,4.463040590286255
deepseek/deepseek-v3.2,dictator,56,12,1,I share 4 dollars.,4.0,0.3333333333333333,5.443458318710327
deepseek/deepseek-v3.2,dictator,56,12,2,I share 4 dollars,4.0,0.3333333333333333,12.061960220336914
deepseek/deepseek-v3.2,dictator,56,12,3,I share 4 dollars.,4.0,0.3333333333333333,3.704542636871338
deepseek/deepseek-v3.2,dictator,56,27,1,I share 13 dollars.,13.0,0.48148148148148145,11.373022317886353
deepseek/deepseek-v3.2,dictator,56,27,2,I share $13 dollars.,13.0,0.48148148148148145,5.043152809143066
deepseek/deepseek-v3.2,dictator,56,27,3,I share 10 dollars.,10.0,0.37037037037037035,5.101107358932495
deepseek/deepseek-v3.2,dictator,56,41,1,I share 10 dollars.,10.0,0.24390243902439024,3.7583422660827637
deepseek/deepseek-v3.2,dictator,56,41,2,I share 15 dollars.,15.0,0.36585365853658536,5.341245174407959
deepseek/deepseek-v3.2,dictator,56,41,3,I share $8 dollars.,8.0,0.1951219512195122,6.941959857940674
deepseek/deepseek-v3.2,dictator,56,95,1,I share 20 dollars.,20.0,0.21052631578947367,6.57040548324585
deepseek/deepseek-v3.2,dictator,56,95,2,I share 45 dollars.,45.0,0.47368421052631576,6.023160219192505
deepseek/deepseek-v3.2,dictator,56,95,3,I share 40 dollars.,40.0,0.42105263157894735,10.31912350654602
deepseek/deepseek-v3.2,dictator,56,63,1,I share 31 dollars.,31.0,0.49206349206349204,8.196115255355835
deepseek/deepseek-v3.2,dictator,56,63,2,I share 31 dollars.,31.0,0.49206349206349204,8.968533754348755
deepseek/deepseek-v3.2,dictator,56,63,3,I share 25 dollars.,25.0,0.3968253968253968,11.0636146068573
deepseek/deepseek-v3.2,dictator,56,144,1,I share 72 dollars,72.0,0.5,6.191850423812866
deepseek/deepseek-v3.2,dictator,56,144,2,I share 72 dollars.,72.0,0.5,11.567938566207886
deepseek/deepseek-v3.2,dictator,56,144,3,I share 72 dollars.,72.0,0.5,6.480486869812012
deepseek/deepseek-v3.2,dictator,56,217,1,I share 60 dollars.,60.0,0.2764976958525346,10.985331058502197
deepseek/deepseek-v3.2,dictator,56,217,2,I share 108 dollars.,108.0,0.4976958525345622,2.256821870803833
deepseek/deepseek-v3.2,dictator,56,217,3,I share 50 dollars.,50.0,0.2304147465437788,6.360536813735962
deepseek/deepseek-v3.2,dictator,56,328,1,I share 164 dollars.,164.0,0.5,3.812713623046875
deepseek/deepseek-v3.2,dictator,56,328,2,I share 80 dollars.,80.0,0.24390243902439024,6.621327638626099
deepseek/deepseek-v3.2,dictator,56,328,3,I share 150 dollars.,150.0,0.4573170731707317,3.7291276454925537
deepseek/deepseek-v3.2,dictator,56,1135,1,I share 300 dollars.,300.0,0.2643171806167401,4.276903867721558
deepseek/deepseek-v3.2,dictator,56,1135,2,I share 200 dollars.,200.0,0.1762114537444934,10.615792036056519
deepseek/deepseek-v3.2,dictator,56,1135,3,I share 400 dollars.,400.0,0.3524229074889868,1.0663809776306152
deepseek/deepseek-v3.2,dictator,56,496,1,I share $248 dollars.,248.0,0.5,3.5743978023529053
deepseek/deepseek-v3.2,dictator,56,496,2,I share 200 dollars.,200.0,0.4032258064516129,6.456298828125
deepseek/deepseek-v3.2,dictator,56,496,3,I share 80 dollars.,80.0,0.16129032258064516,10.997697591781616
deepseek/deepseek-v3.2,dictator,56,751,1,I share 150 dollars.,150.0,0.19973368841544606,8.011460542678833
deepseek/deepseek-v3.2,dictator,56,751,2,I share 150 dollars,150.0,0.19973368841544606,10.894614219665527
deepseek/deepseek-v3.2,dictator,56,751,3,I share 225 dollars,225.0,0.2996005326231691,4.941203355789185
deepseek/deepseek-v3.2,dictator,56,1717,1,I share 400 dollars,400.0,0.23296447291788003,12.258811473846436
deepseek/deepseek-v3.2,dictator,56,1717,2,I share 858 dollars,858.0,0.49970879440885263,9.370436668395996
deepseek/deepseek-v3.2,dictator,56,1717,3,I share $600 dollars.,600.0,0.34944670937682004,4.275494813919067
deepseek/deepseek-v3.2,dictator,56,2596,1,I share 400 dollars.,400.0,0.15408320493066255,6.02883505821228
deepseek/deepseek-v3.2,dictator,56,2596,2,I share 800 dollars,800.0,0.3081664098613251,6.470824480056763
deepseek/deepseek-v3.2,dictator,56,2596,3,I share 700 dollars.,700.0,0.2696456086286595,6.031130075454712
deepseek/deepseek-v3.2,dictator,56,3926,1,I share 900 dollars.,900.0,0.22924095771777891,6.978398323059082
deepseek/deepseek-v3.2,dictator,56,3926,2,I share 785 dollars.,785.0,0.1999490575649516,6.08944845199585
deepseek/deepseek-v3.2,dictator,56,3926,3,I share 500 dollars,500.0,0.1273560876209883,6.002075433731079
deepseek/deepseek-v3.2,dictator,56,13578,1,I share 6780 dollars.,6780.0,0.4993371630578878,0.8710207939147949
deepseek/deepseek-v3.2,dictator,56,13578,2,I share 6780 dollars,6780.0,0.4993371630578878,10.823106288909912
deepseek/deepseek-v3.2,dictator,56,13578,3,I share 5000 dollars,5000.0,0.3682427456179113,1.410069227218628
deepseek/deepseek-v3.2,dictator,56,8979,1,I share 4489 dollars,4489.0,0.4999443145116383,5.255675792694092
deepseek/deepseek-v3.2,dictator,56,8979,2,I share 4489 dollars,4489.0,0.4999443145116383,15.534969091415405
deepseek/deepseek-v3.2,dictator,56,8979,3,I share 4489 dollars.,4489.0,0.4999443145116383,3.68420147895813
deepseek/deepseek-v3.2,dictator,56,5938,1,I share 2969 dollars.,2969.0,0.5,12.762012958526611
deepseek/deepseek-v3.2,dictator,56,5938,2,I share 593 dollars.,593.0,0.09986527450319974,13.06093430519104
deepseek/deepseek-v3.2,dictator,56,5938,3,I share 2970 dollars.,2970.0,0.5001684068710003,6.759796857833862
deepseek/deepseek-v3.2,dictator,56,20531,1,I share 2053 dollars.,2053.0,0.09999512931664313,12.022636890411377
deepseek/deepseek-v3.2,dictator,56,20531,2,"I share 6,150 dollars.",6150.0,0.2995470264478106,5.847714185714722
deepseek/deepseek-v3.2,dictator,56,20531,3,I share 4000 dollars.,4000.0,0.1948273342749988,5.524708986282349
deepseek/deepseek-v3.2,dictator,56,31054,1,"I share 6,000 dollars.",6000.0,0.1932118245636633,5.661566972732544
deepseek/deepseek-v3.2,dictator,56,31054,2,"I share 8,000 dollars.",8000.0,0.2576157660848844,6.41411280632019
deepseek/deepseek-v3.2,dictator,56,31054,3,I share 6200 dollars,6200.0,0.1996522187157854,5.943701505661011
deepseek/deepseek-v3.2,dictator,56,46962,1,"I share 10,000 dollars.",10000.0,0.21293812018227504,4.4135308265686035
deepseek/deepseek-v3.2,dictator,56,46962,2,"I share 10,000 dollars.",10000.0,0.21293812018227504,5.7022528648376465
deepseek/deepseek-v3.2,dictator,56,46962,3,I share 14000 dollars.,14000.0,0.29811336825518503,11.474458694458008
deepseek/deepseek-v3.2,dictator,56,71000,1,"I share 10,000 dollars.",10000.0,0.14084507042253522,5.242939472198486
deepseek/deepseek-v3.2,dictator,56,71000,2,"I share 26,000 dollars.",26000.0,0.36619718309859156,5.2528417110443115
deepseek/deepseek-v3.2,dictator,56,71000,3,"I share 26,000 dollars.",26000.0,0.36619718309859156,11.406420230865479
deepseek/deepseek-v3.2,dictator,56,162379,1,I share 50000 dollars.,50000.0,0.30792159084610693,10.616477251052856
deepseek/deepseek-v3.2,dictator,56,162379,2,I share 0 dollars.,0.0,0.0,6.219658851623535
deepseek/deepseek-v3.2,dictator,56,162379,3,I share 32475 dollars,32475.0,0.19999507325454646,0.8129708766937256
deepseek/deepseek-v3.2,dictator,56,107392,1,"I share 20,000 dollars.",20000.0,0.18623361144219308,7.754255294799805
deepseek/deepseek-v3.2,dictator,56,107392,2,"I share $40,000 dollars.",40000.0,0.37246722288438616,10.461876630783081
deepseek/deepseek-v3.2,dictator,56,107392,3,I share 0 dollars.,0.0,0.0,6.534844636917114
deepseek/deepseek-v3.2,dictator,56,250000,1,"I share 60,000 dollars.",60000.0,0.24,6.879539728164673
deepseek/deepseek-v3.2,dictator,56,250000,2,"I share $80,000 dollars.",80000.0,0.32,7.680318593978882
deepseek/deepseek-v3.2,dictator,56,250000,3,I share 125000 dollars.,125000.0,0.5,16.074124097824097
deepseek/deepseek-v3.2,dictator,58,1,1,I share 0.40 dollars.,0.4,0.4,7.969737529754639
deepseek/deepseek-v3.2,dictator,58,1,2,I share 0.30 dollars.,0.3,0.3,6.309741020202637
deepseek/deepseek-v3.2,dictator,58,1,3,I share 0.10 dollars.,0.1,0.1,16.04340696334839
deepseek/deepseek-v3.2,dictator,58,2,1,I share 0.40 dollars.,0.4,0.2,7.722480535507202
deepseek/deepseek-v3.2,dictator,58,2,2,I share 0.80 dollars.,0.8,0.4,15.779642581939697
deepseek/deepseek-v3.2,dictator,58,2,3,I share 0 dollars.,0.0,0.0,13.636813163757324
deepseek/deepseek-v3.2,dictator,58,3,1,I share 1.5 dollars.,1.5,0.5,6.822235584259033
deepseek/deepseek-v3.2,dictator,58,3,2,I share 0 dollars.,0.0,0.0,16.953055381774902
deepseek/deepseek-v3.2,dictator,58,3,3,I share $1.50 dollars.,1.5,0.5,14.108787059783936
deepseek/deepseek-v3.2,dictator,58,8,1,I share 2 dollars.,2.0,0.25,15.505017757415771
deepseek/deepseek-v3.2,dictator,58,8,2,I share 3 dollars.,3.0,0.375,4.759966850280762
deepseek/deepseek-v3.2,dictator,58,8,3,I share 3 dollars.,3.0,0.375,4.766211748123169
deepseek/deepseek-v3.2,dictator,58,12,1,I share 6 dollars.,6.0,0.5,6.020443677902222
deepseek/deepseek-v3.2,dictator,58,12,2,I share 6 dollars.,6.0,0.5,4.366966485977173
deepseek/deepseek-v3.2,dictator,58,12,3,I share 4 dollars.,4.0,0.3333333333333333,5.052162170410156
deepseek/deepseek-v3.2,dictator,58,5,1,I share $2 dollars,2.0,0.4,16.123397827148438
deepseek/deepseek-v3.2,dictator,58,5,2,I share 2 dollars.,2.0,0.4,14.64624834060669
deepseek/deepseek-v3.2,dictator,58,5,3,I share 1 dollar.,1.0,0.2,4.628441572189331
deepseek/deepseek-v3.2,dictator,58,27,1,I share 8 dollars.,8.0,0.2962962962962963,3.7920279502868652
deepseek/deepseek-v3.2,dictator,58,27,2,I share 9 dollars.,9.0,0.3333333333333333,5.536102533340454
deepseek/deepseek-v3.2,dictator,58,27,3,I share 13 dollars.,13.0,0.48148148148148145,0.9048686027526855
deepseek/deepseek-v3.2,dictator,58,18,1,I share 9 dollars.,9.0,0.5,5.4920244216918945
deepseek/deepseek-v3.2,dictator,58,18,2,I share 7 dollars.,7.0,0.3888888888888889,4.4604172706604
deepseek/deepseek-v3.2,dictator,58,18,3,I share 9 dollars.,9.0,0.5,7.8721630573272705
deepseek/deepseek-v3.2,dictator,58,41,1,I share 20 dollars.,20.0,0.4878048780487805,6.203826904296875
deepseek/deepseek-v3.2,dictator,58,41,2,I share $20 dollars.,20.0,0.4878048780487805,15.521421670913696
deepseek/deepseek-v3.2,dictator,58,41,3,I share 20 dollars.,20.0,0.4878048780487805,7.658113956451416
deepseek/deepseek-v3.2,dictator,58,63,1,I share 31 dollars.,31.0,0.49206349206349204,16.586973428726196
deepseek/deepseek-v3.2,dictator,58,63,2,I share 21 dollars.,21.0,0.3333333333333333,8.387293815612793
deepseek/deepseek-v3.2,dictator,58,63,3,I share 21 dollars.,21.0,0.3333333333333333,2.8492252826690674
deepseek/deepseek-v3.2,dictator,58,95,1,I share 38 dollars.,38.0,0.4,15.136226415634155
deepseek/deepseek-v3.2,dictator,58,95,2,I share 40 dollars.,40.0,0.42105263157894735,4.096044301986694
